id(u1),id(u2)
6154,30245
6154,30245
6154,27217
6154,27122
6154,27746
6154,21086
6154,31284
6154,30245
6154,31284
6154,27746
6154,27746
6154,31284
6154,30245
6154,27122
6154,27217
6154,27746
6154,27122
6154,27746
6154,27746
6154,27217
6154,30245
6154,30245
6154,27122
6154,27217
6154,31284
6154,27122
6154,30245
6154,27746
6154,31284
6154,27746
6154,21086
6154,27122
6154,27746
6154,30245
6154,27746
6154,31284
6154,27217
6154,30245
6154,30245
6154,30245
6154,27217
6154,30245
6154,31284
6154,27746
6154,21086
6154,27217
6154,27122
6154,31284
6157,10071
6158,22651
6160,20363
6161,16373
6162,4462
6167,32381
6167,1413
6167,19796
6167,4466
6167,19088
6167,8192
6169,8977
6169,8977
6169,8977
6169,8977
6169,8977
6169,8977
6170,16346
6170,16346
6171,28690
6172,29021
6174,17282
6174,19975
6174,17282
6174,19975
6174,1124
6174,17282
6174,17282
6174,17282
6174,17282
6174,7114
6174,17282
6174,17282
6177,33389
6177,19060
6177,15076
6178,4878
6179,31282
6179,28005
6181,6091
6182,932
6182,932
6184,18046
6184,29828
6184,29828
6186,7466
6187,23768
6187,16331
6188,345
6188,345
6188,7573
6188,7573
6194,12602
6194,11808
6194,2039
6194,11808
6194,2039
6195,19439
6201,23538
6208,18085
6208,18085
6211,31183
6211,22496
6211,7559
6212,31332
6213,1881
6213,15378
6213,1881
6217,17998
6217,25003
6217,30000
6217,16098
6218,25934
6218,2913
6221,4998
6223,440
6224,18650
6225,9043
6232,28058
6235,3509
6235,3509
6236,15660
6236,16875
6238,24598
6243,7808
6244,25771
6246,25335
6246,25335
6246,25335
6246,25335
6246,3842
6246,3842
6246,25335
6246,13990
6246,25335
6246,18982
6246,3842
6246,25335
6246,25335
6246,25335
6246,25335
6246,25335
6246,25335
6247,21251
6252,9197
6252,4161
6252,9197
6253,13228
6254,23800
6254,2297
6254,23800
6254,32612
6254,23800
6254,2297
6254,7924
6256,20041
6257,14306
6258,20493
6258,677
6259,30731
6259,30731
6259,30731
6259,30731
6259,30731
6259,30731
6259,30731
6260,1099
6261,25408
6261,25408
6270,13597
6271,7265
6273,12945
6273,30515
6274,17666
6275,18840
6276,7348
6278,1298
6278,9376
6278,24068
6280,14630
6280,9960
6284,29191
6284,14792
6284,29191
6284,13261
6284,29120
6284,13261
6284,14792
6284,20165
6284,13261
6284,13261
6284,20165
6284,29120
6284,5023
6284,13261
6284,20165
6284,20165
6284,20165
6284,20165
6284,20165
6284,15381
6284,20165
6284,20165
6284,1772
6284,20165
6284,5023
6284,20165
6284,4136
6284,29191
6284,14945
6284,14945
6284,13261
6284,20165
6284,1772
6284,20165
6284,29191
6284,29191
6284,1772
6284,20165
6284,29191
6284,14026
6284,20165
6284,20165
6284,20165
6284,14945
6284,13261
6284,20165
6284,5023
6284,15381
6284,5023
6284,13261
6284,9923
6284,13261
6288,8386
6288,21469
6288,21469
6288,29361
6288,20647
6288,8386
6288,29361
6288,8386
6288,3857
6288,8386
6288,7749
6288,8386
6288,11435
6288,21469
6288,8386
6288,29361
6291,1223
6291,28714
6292,23403
6296,30491
6296,30491
6297,1861
6301,15865
6301,18748
6301,15865
6301,24686
6301,27611
6301,22512
6301,26097
6301,27611
6301,16817
6301,24421
6301,26097
6301,27611
6301,33145
6301,15865
6301,17282
6301,27611
6301,27611
6301,15865
6301,16617
6301,16617
6301,12822
6301,24421
6301,24421
6301,18748
6301,18748
6301,15865
6301,3277
6301,15347
6301,11310
6301,24686
6301,27611
6301,11310
6301,27611
6301,15347
6301,16617
6301,16617
6301,22512
6304,14724
6306,30071
6308,27992
6308,27992
6308,27992
6309,27706
6310,8374
6311,690
6312,30936
6314,17233
6317,12436
6318,13189
6323,12399
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6331,20215
6332,8374
6333,30435
6333,29249
6333,29249
6333,9949
6333,11337
6334,11386
6335,33326
6336,6083
6337,11849
6337,26372
6339,9074
6339,9074
6339,9074
6342,24468
6342,24468
6343,29326
6343,29326
6343,13279
6344,30048
6345,27868
6345,27868
6345,10770
6345,27066
6345,10770
6345,27868
6345,27868
6345,14773
6345,27066
6345,10770
6345,27066
6345,12466
6345,27868
6345,12466
6345,27066
6345,12466
6345,14773
6345,14773
6345,27868
6345,27868
6345,14773
6345,10770
6345,12466
6345,14773
6345,27868
6345,10770
6345,14773
6345,5318
6345,12466
6345,12466
6345,27066
6345,5318
6345,12466
6345,27868
6345,12466
6345,10770
6345,27868
6345,27868
6345,10770
6345,27868
6345,14773
6345,27868
6347,29821
6349,32600
6349,3769
6349,20410
6349,2796
6349,15086
6349,20378
6349,30552
6349,6594
6350,3911
6350,3911
6350,3911
6350,3911
6352,11962
6352,11962
6352,11962
6353,18920
6354,10203
6354,4338
6355,15443
6357,28763
6357,4072
6357,28763
6358,2359
6359,17013
6359,33546
6359,31318
6362,27853
6362,13328
6364,22485
6364,22042
6364,33255
6364,31847
6364,28182
6364,33255
6367,13856
6368,8374
6368,12845
6368,25530
6368,5510
6368,4235
6368,2648
6368,11633
6370,21834
6371,31201
6373,3932
6376,1369
6377,7723
6378,30651
6378,14425
6378,30651
6379,22201
6380,32533
6381,16730
6382,14150
6382,14150
6384,13128
6384,22296
6387,16587
6389,29818
6391,9114
6393,3182
6394,33156
6394,19588
6394,21028
6394,5367
6394,21028
6394,21028
6396,10106
6396,10106
6397,14072
6398,24967
6402,33434
6405,31961
6405,31961
6405,14283
6405,31961
6405,31961
6405,17894
6405,31961
6405,31961
6405,17894
6405,31961
6405,17894
6405,6074
6405,31961
6405,17894
6405,31961
6405,31961
6405,23723
6405,10881
6405,31961
6405,31961
6405,10881
6407,32109
6410,10439
6410,29207
6413,22277
6413,22277
6415,33585
6416,32696
6417,26655
6419,3746
6420,16840
6422,11095
6423,25041
6424,14796
6426,11871
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6427,215
6429,26419
6430,9146
6430,9146
6430,9146
6430,9146
6430,9146
6430,19386
6430,9146
6430,28995
6430,25290
6430,19386
6430,9146
6430,9146
6430,9146
6430,9146
6430,9146
6430,9146
6430,9146
6430,9146
6430,9146
6430,25374
6430,19386
6431,33054
6432,32288
6432,32306
6432,27846
6432,28352
6432,11053
6432,28352
6432,137
6432,11053
6432,13471
6432,19247
6432,9993
6432,13471
6432,8542
6432,32306
6432,9993
6432,9993
6432,13471
6432,28352
6432,11053
6432,13471
6432,11053
6432,28352
6434,29925
6434,29925
6434,29925
6437,319
6437,319
6437,319
6437,319
6437,319
6437,319
6437,319
6437,319
6437,319
6437,319
6437,319
6437,319
6438,25272
6438,21238
6438,21238
6438,8026
6438,8026
6438,21238
6438,21238
6438,8026
6438,8026
6438,8026
6438,21238
6438,21238
6438,8026
6438,21238
6438,21238
6438,8026
6438,21238
6438,21238
6438,8026
6438,25272
6438,21238
6438,21238
6438,8026
6438,8026
6438,8026
6438,8026
6438,21238
6438,8026
6438,8026
6438,8026
6438,8026
6438,25272
6438,21238
6438,21238
6438,21238
6438,21238
6438,21238
6438,21238
6438,21238
6438,8026
6438,21238
6438,21238
6438,26000
6438,8026
6438,8026
6438,8026
6438,8026
6438,8026
6438,8026
6438,25272
6438,21238
6439,4051
6439,4051
6439,4051
6439,4051
6439,2440
6440,20654
6441,13881
6443,29013
6443,29013
6443,29013
6443,29013
6443,29013
6444,2758
6444,2758
6447,14299
6447,9434
6447,16767
6447,3292
6447,9434
6450,9568
6450,23840
6450,26775
6450,23840
6451,9078
6451,27247
6451,26973
6451,22561
6451,15286
6451,15717
6451,25127
6451,26661
6451,27247
6451,15286
6451,28474
6451,26127
6451,3238
6451,24638
6451,10305
6451,15286
6451,26387
6451,29704
6451,15717
6451,3238
6451,15286
6451,3238
6451,28474
6451,28474
6451,26973
6451,9078
6451,25127
6451,27247
6451,15286
6451,26661
6451,23882
6451,15286
6451,25127
6451,26127
6451,26661
6451,336
6451,27247
6451,31197
6451,3238
6451,27247
6451,26127
6451,3238
6451,26127
6451,29704
6451,27865
6451,26973
6451,30258
6451,28474
6451,15286
6451,26661
6451,25127
6451,336
6451,26127
6451,25127
6451,31197
6451,9078
6451,2611
6451,7994
6451,26387
6451,26300
6452,11878
6452,11878
6452,11878
6452,11878
6452,11878
6454,11290
6454,5283
6454,10145
6454,11290
6454,11290
6454,12850
6455,29926
6455,29926
6455,29926
6455,29926
6455,29926
6455,29926
6455,29926
6455,29926
6455,29926
6455,29926
6455,29926
6456,1622
6457,13080
6457,19660
6457,166
6458,18546
6458,16757
6458,32200
6458,14440
6458,32200
6458,32200
6458,12095
6458,32200
6459,13560
6460,8309
6460,8309
6460,9250
6460,9250
6460,8309
6463,8862
6463,9939
6463,7523
6463,26449
6463,9272
6463,7050
6463,7050
6463,7506
6463,28371
6463,28371
6463,8862
6463,28371
6463,10628
6463,18600
6463,7506
6463,10751
6463,26449
6463,26449
6463,7523
6464,29473
6464,29473
6464,9322
6464,26667
6464,13066
6464,32430
6464,8542
6464,13066
6464,9322
6464,24160
6464,28774
6464,8542
6464,13228
6464,12204
6464,24160
6464,26667
6464,28774
6464,8542
6464,14104
6464,9322
6464,13228
6464,26667
6464,29473
6464,3975
6464,8542
6464,8542
6464,30097
6464,9322
6464,8542
6464,26218
6464,26667
6464,8542
6465,9274
6465,29239
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,29239
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,9274
6465,14588
6465,29239
6465,9274
6466,29310
6466,29310
6467,422
6467,28449
6467,422
6467,422
6467,422
6467,28449
6467,31343
6467,422
6467,422
6468,26662
6468,29799
6468,26662
6468,26662
6468,26662
6468,26662
6468,26662
6468,27989
6468,26662
6468,26662
6468,26662
6468,27989
6470,19250
6473,14777
6475,7156
6475,19965
6475,25379
6475,817
6475,28221
6475,21571
6475,28245
6475,20556
6475,4630
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,2695
6476,11422
6476,11422
6476,2695
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6476,11422
6477,18355
6478,918
6478,918
6479,15602
6480,21826
6481,5524
6481,5524
6483,5933
6488,11555
6489,130
6490,13619
6490,4928
6491,24604
6491,1726
6491,1726
6491,4360
6491,21387
6491,21387
6491,1726
6491,9613
6491,1726
6491,4360
6491,9613
6491,4360
6491,1726
6491,4360
6491,9613
6491,21387
6491,1726
6491,4360
6491,1726
6491,21387
6491,1726
6491,1726
6491,21387
6491,9613
6491,4360
6491,1726
6491,4360
6491,21387
6491,9613
6491,1726
6492,32533
6494,24256
6495,8887
6496,28835
6497,23516
6497,8191
6497,27324
6497,24039
6497,27324
6499,29447
6500,16735
6501,13967
6501,784
6501,13967
6501,13967
6501,13967
6504,25063
6504,25063
6504,25063
6504,25063
6505,247
6507,7415
6508,33288
6514,8591
6516,16480
6517,14501
6519,32115
6520,26289
6521,31329
6521,31329
6522,20720
6523,6534
6524,1341
6525,12449
6526,4509
6526,4509
6527,33188
6529,14402
6529,10479
6534,30162
6534,30162
6537,32927
6537,24682
6537,13088
6538,17680
6540,1173
6540,31764
6540,31764
6540,31764
6540,1173
6540,31764
6540,15079
6540,15079
6540,4877
6540,31764
6540,1173
6540,1173
6540,15079
6540,2272
6540,31764
6540,2272
6540,2272
6540,15079
6540,31764
6540,4877
6540,4877
6540,31764
6540,31764
6540,31764
6541,21449
6542,6768
6544,10368
6548,2878
6548,28835
6549,7926
6550,2329
6551,33542
6551,33542
6552,9596
6555,10467
6558,29999
6559,5945
6561,30545
6568,2938
6569,10659
6573,1839
6574,20835
6575,31136
6575,22644
6576,20041
6577,6062
6577,6062
6581,1117
6588,21573
6588,7270
6590,9699
6591,11846
6592,27391
6592,27391
6593,7769
6593,7769
6593,7761
6593,182
6593,7769
6593,14223
6593,7769
6593,7769
6593,7769
6593,12601
6595,16929
6596,11185
6596,2232
6597,2012
6599,20835
6599,433
6601,20904
6601,1407
6602,7059
6602,5389
6602,29581
6602,7059
6602,24172
6602,5389
6602,29581
6602,7059
6602,24172
6602,7059
6602,24172
6602,13748
6602,21708
6602,24172
6602,5389
6602,5389
6602,21708
6605,26937
6606,20902
6607,23121
6608,28953
6610,7097
6610,33192
6610,33192
6614,29764
6616,8689
6618,30807
6621,33126
6626,12263
6627,30074
6630,22101
6630,1526
6630,22101
6630,260
6630,13221
6630,18290
6630,260
6630,22101
6630,260
6630,22101
6631,30806
6631,24237
6633,5394
6633,6754
6637,1146
6639,23886
6639,23886
6639,23886
6641,30840
6641,32455
6641,3464
6644,8236
6645,14652
6645,14652
6645,14652
6646,9165
6646,9165
6646,9165
6648,2275
6648,11947
6648,26366
6648,11947
6648,12409
6649,25377
6653,7707
6653,5163
6653,27068
6653,10314
6653,10314
6653,20552
6653,9270
6653,27068
6653,5163
6653,15162
6653,15494
6653,378
6653,5163
6653,15494
6653,27068
6653,15162
6653,27068
6653,15162
6653,13064
6653,15162
6655,1971
6656,32352
6656,32352
6656,32352
6656,32352
6657,9093
6658,29571
6658,22451
6659,2564
6661,7236
6661,7236
6661,23782
6667,32826
6668,10511
6668,10511
6668,11231
6668,13064
6668,25663
6668,28681
6668,28681
6668,11231
6668,11925
6668,11231
6670,18934
6670,18934
6670,12742
6670,12742
6674,8374
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6676,23686
6678,5537
6678,5537
6678,2609
6678,6063
6678,19981
6678,2609
6678,5537
6678,5537
6678,2609
6678,19981
6678,19981
6678,2609
6678,5537
6678,19981
6678,22914
6678,5537
6678,5537
6678,5537
6678,19981
6678,22914
6678,24792
6678,24792
6678,2609
6678,2609
6678,2609
6678,19981
6678,19981
6678,5537
6678,19981
6678,19981
6678,19981
6678,2609
6678,5537
6678,24792
6678,24792
6678,19981
6678,24792
6678,2609
6678,19981
6678,5537
6678,2609
6678,5537
6678,19981
6678,5537
6678,5537
6678,2609
6678,19981
6678,2609
6678,2609
6678,19981
6678,19981
6678,2609
6678,19981
6678,19981
6678,5537
6678,24792
6678,24792
6680,21694
6681,22373
6681,29909
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6684,9413
6685,4545
6686,23287
6686,4253
6686,27223
6686,23321
6687,9296
6687,9296
6687,9296
6688,27532
6688,27532
6688,20656
6688,27532
6688,20656
6689,20219
6691,11546
6692,18450
6694,28587
6694,28587
6694,28587
6694,28587
6694,28587
6694,28587
6694,28587
6694,28587
6694,18448
6694,28587
6694,28587
6694,28587
6694,28587
6696,30419
6697,341
6698,8880
6698,8880
6698,8880
6698,8880
6698,8880
6698,8880
6698,8880
6699,4894
6699,30385
6699,25345
6699,7227
6699,25345
6700,6436
6700,30966
6700,28055
6701,688
6703,23235
6705,15626
6705,1052
6706,13228
6708,10031
6710,10647
6712,24345
6713,135
6717,20952
6717,22242
6717,32178
6718,28702
6718,28702
6718,28702
6718,28702
6718,28702
6719,3987
6719,31250
6719,5914
6719,6563
6719,6563
6722,11438
6723,28500
6723,23369
6724,1893
6724,21024
6724,14550
6724,32769
6725,28835
6728,7607
6728,1944
6728,23071
6728,9271
6729,24692
6729,31040
6730,10424
6730,10424
6730,17427
6730,29596
6730,10424
6730,10424
6730,17427
6730,10140
6730,17427
6730,17427
6730,10424
6730,10424
6730,29596
6730,17427
6730,206
6730,10140
6730,17427
6730,31339
6730,29596
6730,31339
6731,16127
6731,362
6731,14514
6731,362
6731,362
6731,29296
6731,16127
6731,362
6733,1369
6734,3131
6734,7360
6734,19818
6735,5973
6736,7864
6738,13064
6738,3728
6738,13064
6738,13064
6738,13064
6738,13064
6738,13064
6739,22492
6739,22492
6741,1235
6742,29220
6743,7717
6743,7717
6744,8920
6744,8920
6745,12554
6746,8616
6746,26951
6746,26951
6746,8616
6746,24726
6746,24726
6746,5534
6749,24692
6750,27652
6752,17868
6752,17868
6753,23831
6753,31230
6755,29054
6755,29054
6758,24692
6764,9155
6765,28831
6767,7687
6767,3687
6767,7334
6767,5039
6767,27947
6767,7687
6767,28555
6767,13954
6767,1139
6773,26159
6773,26159
6774,17955
6774,17955
6775,4707
6776,3329
6780,18878
6781,4565
6781,4565
6782,1672
6783,18048
6788,22664
6790,12948
6791,1811
6792,16182
6792,16182
6792,16182
6792,16182
6792,19008
6792,16182
6792,16182
6792,16182
6792,16182
6792,16182
6792,19008
6792,16182
6792,16182
6792,16182
6792,19008
6792,19008
6792,19008
6792,19008
6792,16182
6792,16182
6792,16182
6792,16182
6792,16182
6792,16182
6794,29454
6794,27978
6794,27978
6794,11401
6794,20736
6796,29276
6799,15550
6800,11858
6800,11858
6800,11858
6800,11906
6800,11858
6800,26819
6800,12520
6800,11858
6800,11906
6800,11858
6800,7805
6800,30290
6800,11858
6802,4645
6803,7669
6803,7669
6803,7669
6803,7669
6804,31894
6804,23664
6806,17671
6810,13189
6813,11479
6813,11479
6813,11479
6813,11479
6813,21073
6814,16001
6817,23601
6818,28792
6820,3517
6820,3517
6820,3517
6825,2291
6825,14225
6825,18288
6825,14225
6825,14225
6825,14225
6825,22119
6825,14225
6825,18288
6825,18288
6825,2291
6825,18288
6825,18288
6825,18288
6825,14225
6825,22119
6825,14225
6825,2291
6825,33664
6825,14225
6825,14225
6825,14225
6825,14225
6825,22119
6825,33664
6825,33664
6825,14225
6825,33664
6825,2291
6825,2291
6825,22119
6825,14225
6825,14225
6825,33664
6825,14225
6825,22119
6825,14225
6825,2291
6825,14225
6825,14225
6825,14225
6826,17904
6828,15235
6828,19175
6828,10903
6828,4684
6828,11412
6828,779
6828,29322
6833,20186
6835,425
6838,5978
6839,13189
6843,21236
6844,32889
6845,433
6846,2024
6849,28354
6849,28354
6852,6167
6852,23021
6852,6167
6852,6167
6852,20459
6852,6167
6852,5046
6852,6167
6852,23021
6852,20459
6852,20041
6852,8714
6852,5046
6852,6167
6852,8714
6852,23021
6852,21028
6854,24942
6855,30331
6857,1505
6859,1583
6859,24885
6859,2181
6859,24885
6859,24885
6859,2181
6859,2181
6861,29246
6861,26960
6861,17551
6861,17551
6861,26960
6861,26960
6862,27904
6863,17354
6866,6575
6867,24686
6867,27611
6867,22512
6867,3360
6867,24686
6867,18738
6867,3360
6867,22512
6867,18748
6867,24686
6867,16817
6867,1708
6867,15347
6867,16422
6867,14941
6867,16422
6867,22512
6867,12822
6867,16422
6867,22512
6867,24686
6867,16817
6867,15347
6867,16422
6867,18748
6867,16422
6867,24686
6867,24686
6867,1708
6867,15347
6867,14941
6867,18738
6867,16422
6867,14941
6867,24686
6867,3360
6867,24686
6867,12822
6867,14941
6867,24686
6867,3360
6867,12822
6867,15347
6867,16817
6867,27611
6867,16817
6867,12822
6867,18732
6867,12822
6867,3360
6868,14265
6869,3469
6871,12435
6875,5252
6875,15760
6875,5252
6875,5252
6875,15760
6876,10775
6879,13536
6879,10161
6881,22951
6882,2017
6882,2017
6888,15034
6888,15034
6890,10294
6893,31699
6893,31699
6893,15147
6895,13958
6895,20943
6895,19831
6895,20943
6895,19831
6895,20943
6895,13958
6895,13958
6895,19831
6896,23185
6896,23185
6899,16518
6900,13934
6900,13934
6900,31509
6900,31509
6900,13934
6900,31509
6900,13934
6900,31509
6900,31509
6900,31509
6900,13934
6901,8215
6903,31610
6907,13189
6908,5042
6908,5652
6908,2550
6908,5652
6908,5042
6908,8816
6908,5042
6908,5042
6908,5042
6908,8816
6908,16023
6908,5042
6908,5042
6908,2550
6908,2550
6908,5042
6908,2550
6908,5042
6908,5652
6908,16023
6908,5042
6908,2550
6908,5042
6908,2550
6908,5042
6908,16023
6908,2550
6908,5042
6908,5042
6908,2550
6908,5042
6908,5042
6908,8816
6908,14818
6908,16023
6908,2550
6908,5042
6908,8816
6908,8816
6908,8816
6908,8816
6908,5652
6908,5042
6908,8816
6908,5042
6908,5042
6908,5042
6908,16023
6908,16023
6908,5652
6908,8816
6908,8816
6908,8816
6908,16023
6908,8816
6908,2550
6908,5652
6909,29669
6911,10801
6911,10801
6913,3487
6916,20041
6917,15864
6920,12966
6921,32515
6921,25977
6921,32082
6921,6255
6921,22477
6921,25293
6926,9789
6926,13107
6926,2685
6926,11914
6926,15679
6928,10083
6928,10083
6930,7508
6930,7508
6931,17978
6933,27000
6933,6848
6935,21184
6938,14042
6940,29923
6940,29923
6940,4827
6940,4827
6940,4827
6940,29923
6940,32040
6940,32040
6940,29923
6943,18897
6943,18897
6944,30196
6946,3784
6947,25605
6947,25605
6949,8098
6949,8098
6949,8098
6950,29828
6950,29828
6950,29828
6954,18467
6954,24831
6954,33264
6954,14121
6954,9111
6954,15408
6954,16583
6954,25899
6954,25050
6954,18707
6954,3409
6954,25823
6954,14699
6954,2422
6954,2220
6954,29551
6954,2917
6954,29306
6954,9536
6954,7359
6954,29265
6954,20274
6954,15535
6954,23190
6954,19531
6954,29100
6954,4302
6954,10326
6954,25928
6954,14647
6954,20981
6954,21740
6954,12859
6954,20257
6954,28562
6954,27517
6954,25928
6954,13468
6954,22070
6954,18524
6954,5282
6954,20247
6954,9111
6954,13915
6954,2422
6954,3658
6954,24636
6954,32432
6954,32496
6954,30296
6954,14670
6954,1830
6954,14745
6954,29492
6954,8997
6954,29303
6954,13116
6954,9536
6954,24164
6954,14565
6954,18031
6954,8546
6954,33370
6954,8802
6954,25208
6954,4322
6954,16093
6954,12787
6954,30028
6954,7951
6954,28859
6954,3766
6954,21065
6954,9111
6954,27667
6954,14894
6954,14699
6954,18913
6954,5821
6954,32674
6954,5282
6954,5821
6954,13788
6954,29938
6954,26572
6954,25364
6954,20981
6954,18745
6954,20247
6954,14121
6954,21065
6954,12364
6954,534
6956,14680
6959,6679
6962,17411
6962,19597
6962,17591
6962,24033
6963,19919
6964,25055
6964,17504
6964,10643
6966,11051
6966,5923
6966,14535
6967,18886
6969,2828
6970,25093
6970,23285
6970,19063
6972,32724
6972,32724
6973,2260
6973,28843
6973,27230
6973,27230
6974,4472
6976,18201
6976,18201
6977,24253
6980,31915
6980,31915
6981,32723
6981,32723
6981,32723
6988,21400
6988,31804
6988,31804
6988,2572
6988,31804
6988,31804
6988,31804
6988,15667
6990,32801
6992,12103
6993,25608
6994,8374
6996,20041
6997,30376
6998,29715
7000,8877
7002,4088
7002,4088
7002,4088
7002,4088
7002,4088
7002,4088
7002,4088
7002,4088
7004,4969
7004,4969
7006,27351
7008,25587
7009,20525
7010,20041
7012,18298
7012,18298
7012,18298
7015,23619
7016,7452
7017,11378
7018,27339
7019,17793
7020,22894
7020,15427
7020,22969
7020,13480
7020,22969
7020,15427
7020,22894
7020,22894
7020,22969
7020,15427
7020,22969
7023,15651
7024,531
7025,26623
7025,24770
7025,6890
7027,25080
7027,25080
7028,4454
7029,29065
7031,29679
7031,29679
7031,30390
7031,20683
7031,20683
7032,3959
7032,3959
7032,3959
7034,8490
7034,6004
7036,707
7036,707
7038,16599
7041,32655
7045,28223
7045,13355
7046,17631
7046,23
7046,17631
7046,28651
7046,14413
7046,7820
7047,9096
7049,33030
7050,11546
7050,7604
7050,7604
7050,7604
7050,7604
7050,7523
7050,7604
7050,7604
7050,9272
7050,7604
7050,26449
7050,156
7050,5581
7050,9272
7050,7707
7050,7604
7050,7604
7050,6463
7050,10751
7050,279
7050,7604
7050,7604
7050,29479
7050,7604
7050,7604
7050,7604
7050,7604
7050,30294
7050,22258
7050,9272
7050,7604
7050,7523
7050,13881
7050,10751
7050,9201
7050,7604
7050,7604
7050,28888
7050,8862
7050,7523
7050,7604
7050,7604
7050,13299
7050,9272
7050,8862
7050,7604
7050,7604
7050,7604
7050,7604
7050,26449
7052,11856
7054,7505
7055,3705
7057,3875
7060,21228
7060,20099
7060,7840
7061,26819
7061,8542
7061,9237
7061,8031
7061,22786
7061,28789
7061,26819
7061,28789
7061,28789
7061,28789
7061,28789
7061,10097
7061,28789
7061,7805
7061,9237
7061,28789
7061,7102
7061,16497
7061,8031
7061,28789
7061,9237
7062,8285
7062,8285
7063,32256
7064,28420
7064,28420
7064,28420
7064,9322
7064,9322
7064,15104
7064,9322
7064,9322
7064,8441
7064,5989
7064,682
7064,682
7064,17164
7064,5989
7064,8989
7064,9322
7064,8441
7064,29340
7064,28420
7064,28420
7064,28420
7064,682
7064,682
7065,30454
7065,30454
7066,28459
7066,28459
7066,28459
7066,28459
7066,28459
7066,28459
7066,28459
7066,28459
7066,28459
7066,28459
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7067,28627
7068,2000
7069,11185
7069,25346
7070,15965
7075,28215
7075,28215
7077,7509
7077,10984
7078,408
7078,17134
7078,10949
7078,28501
7079,7863
7080,7772
7081,8374
7082,11416
7082,30076
7084,12622
7085,20566
7087,26448
7087,26448
7087,10433
7087,10433
7087,10433
7087,10433
7087,10433
7087,26448
7087,10433
7087,26448
7087,10433
7087,10433
7087,10433
7087,10433
7087,10433
7087,29021
7087,10433
7087,10433
7087,26448
7087,26448
7087,10433
7087,10433
7087,10433
7087,10433
7087,26448
7087,10433
7087,10433
7087,10433
7087,26448
7087,10433
7087,26448
7087,26448
7087,10433
7087,10433
7087,10433
7087,10433
7087,26448
7087,10433
7088,29389
7089,12326
7089,12326
7090,8877
7090,9789
7090,8381
7090,31351
7090,9789
7090,28442
7093,28684
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7096,27259
7097,6610
7097,18694
7097,6610
7099,10947
7100,28213
7101,10740
7101,10740
7101,10740
7101,10740
7101,10740
7101,10740
7102,7805
7102,29481
7102,28789
7103,20837
7103,20837
7103,20837
7103,20837
7104,4863
7106,32837
7107,573
7107,573
7107,573
7107,573
7108,24692
7110,2327
7111,28777
7114,6174
7114,17282
7114,19975
7114,17282
7115,9233
7116,23816
7119,609
7119,609
